#;NIVEL;NIVEL_DESCRIPCIÓN;NECESIDAD;DESCRIPCIÓN;EXPLICACIÓN;TIPS;;;;;;;;;;;;;;;;;;;
11;AVANZADO;"<b>Nivel de lo Avanzado: La Digitalización</b>. 

¡Genial! Estás en un nivel dónde cada vez vas abriendo una brecha más grande entre las farmacias “normales y corrientes” y la tuya. 

Ahora está en el momento perfecto para pensar en cómo se puede usar la tecnología para mejorar la experiencia y ACOMPAÑAR a los clientes y pacientes, no sólo cuando están dentro de la farmacia, sino también cuando están fuera de ella. 

Y esto lo harás elevando el nivel de DIGITALIZACIÓN de la experiencia.

Piensa en el uso de WhatsApp para responder dudas, pero también para nutrir con contenido valioso a los clientes en función de sus necesidades o un armario de Click & Collect donde puedan recoger sus encargos sin tener que hacer cola. 

Este nivel no va de cumplir las expectativas del cliente, sino en SUPERARLAS.
";Teleasistencia;¿Ofrecéis un soporte al cliente ágil y eficiente con respuesta en menos de 2 horas a través de medios digitales (por ejemplo, con WhatsApp u otra aplicación) para que puedan preguntaros sus dudas sobre su salud y los productos farmacéuticos?;"La tecnología y los teléfonos inteligentes han cambiado nuestra vida a todos los niveles. También a nivel sanitario. 

Especialmente desde el Covid, cuando nos vimos forzados a hacerlo todo de manera digital.

En la farmacia todas estás tendencias tienen un nombre propio: WhatsApp. 

Los clientes y pacientes de las farmacias cada vez están demandando y usando más esta herramienta para contactar con la farmacia (en detrimento del teléfono) y para responder sus dudas. 

Pero para que podamos hablar de “teleasistencia” debemos pensar un poco más allá. 

WhatsApp funciona de manera pasiva (cliente-farmacia), pero también como una herramienta proactiva (farmacia-cliente) para mejorar el seguimiento farmacoterapéutico.
";"Envía al menos a 5 pacientes al día una infografía relacionada con el motivo de su visita (por ejemplo, a un diabético, alimentos a moderar y evitar). 

Esto proporcionará valor añadido y fortalecerá la relación con tus clientes, demostrando un cuidado proactivo. 

Al ofrecer información relevante, posicionarás tu farmacia como una fuente confiable de consejo y apoyo.


";;;;;;;;;;;;;;;;;;;
12;AVANZADO;"<b>Nivel de lo Avanzado: La Digitalización</b>. 

¡Genial! Estás en un nivel dónde cada vez vas abriendo una brecha más grande entre las farmacias “normales y corrientes” y la tuya. 

Ahora está en el momento perfecto para pensar en cómo se puede usar la tecnología para mejorar la experiencia y ACOMPAÑAR a los clientes y pacientes, no sólo cuando están dentro de la farmacia, sino también cuando están fuera de ella. 

Y esto lo harás elevando el nivel de DIGITALIZACIÓN de la experiencia.

Piensa en el uso de WhatsApp para responder dudas, pero también para nutrir con contenido valioso a los clientes en función de sus necesidades o un armario de Click & Collect donde puedan recoger sus encargos sin tener que hacer cola. 

Este nivel no va de cumplir las expectativas del cliente, sino en SUPERARLAS.
";Educación sanitaria;¿Implementáis estrategias de educación sanitaria a través de medios digitales para proporcionar regularmente a los clientes información relevante y actualizada sobre su salud y bienestar?  ;"La educación sanitaria es una de las 5 tareas fundamentales que la OMS atribuye a las farmacias (junto con la indicación, dispensación, seguimiento farmacoterapéutico y farmacovigilancia).

El problema es que las posibilidades de la farmacia hasta ahora eran MUY LIMITADAS. O se hacía uno a uno en el mostrador (y ya sabemos lo que pasa cuando hay cola) o se limitan a repartir folletos. 

Ahora tenemos nuevos canales de comunicación que nos permiten estar más cerca del cliente y paciente y aportar valor en función de su patología. 

Me refiero a WhatsApp Business que, como red social, permite segmentar a los clientes (por ejemplo, según el motivo de visita) y enviarle información en formatos tan variados como texto, audio, vídeo, imagen, etc. 

Ya no hay excusa para que cada farmacia se convierta en un referente en salud para su comunidad. 
";"Crea una etiqueta para un grupo de clientes, por ejemplo, por intereses, y envía un mensaje a la semana durante al menos un mes con información y recursos valiosos. 

Esta segmentación mejorará la educación sanitaria y posicionará tu farmacia como un referente en salud para tus clientes. 

Al mantener informados a tus clientes, fomentarás una relación de confianza y fidelidad.


";;;;;;;;;;;;;;;;;;;
13;AVANZADO;"<b>Nivel de lo Avanzado: La Digitalización</b>. 

¡Genial! Estás en un nivel dónde cada vez vas abriendo una brecha más grande entre las farmacias “normales y corrientes” y la tuya. 

Ahora está en el momento perfecto para pensar en cómo se puede usar la tecnología para mejorar la experiencia y ACOMPAÑAR a los clientes y pacientes, no sólo cuando están dentro de la farmacia, sino también cuando están fuera de ella. 

Y esto lo harás elevando el nivel de DIGITALIZACIÓN de la experiencia.

Piensa en el uso de WhatsApp para responder dudas, pero también para nutrir con contenido valioso a los clientes en función de sus necesidades o un armario de Click & Collect donde puedan recoger sus encargos sin tener que hacer cola. 

Este nivel no va de cumplir las expectativas del cliente, sino en SUPERARLAS.
";Marketing y promoción;¿Se utilizan los datos recogidos para segmentar y personalizar las campañas y servicios de acuerdo al perfil de los clientes, de sus compras pasadas y de sus preferencias e intereses?;"La única forma de que una estrategia de marketing o una serie de ofertas promocionales no se conviertan en spam es conociendo a los clientes. 

La parte interesante es que si ésta es la necesidad vital de tu farmacia, ya debes identificar al menos el 80% de las transacciones en el mostrador y eres capaz de saber, no sólo cuántos productos se vendieron de un marca, sino también el nombre y los apellidos de las personas que se lo llevaron. 

Esa información es ORO. 

Ahora te debes concentrar en EXPLOTAR esos datos de manera estratégica para hacerle llegar tu campaña de marketing o tus promociones justo a las personas que lo necesitan. 

Es decir, debes “seleccionar” a los clientes potencialmente interesados y meterlos en tu embudo de ventas. 
";"Escoge una promoción o un servicio, filtra en el programa de gestión de la farmacia a los clientes que pueden estar interesados a partir de su historial de compras. Cuando lo tengas, mételos en WhatsApp, crea una etiqueta para ellos y envíales una secuencia de mensajes donde el foco sea aportar valor (no vender).

Esto permitirá una comunicación directa y personalizada, aumentando la efectividad de las promociones y la satisfacción del cliente. 

Un marketing dirigido y personalizado incrementará las probabilidades de éxito de tus campañas.

";;;;;;;;;;;;;;;;;;;
14;AVANZADO;"<b>Nivel de lo Avanzado: La Digitalización</b>. 

¡Genial! Estás en un nivel dónde cada vez vas abriendo una brecha más grande entre las farmacias “normales y corrientes” y la tuya. 

Ahora está en el momento perfecto para pensar en cómo se puede usar la tecnología para mejorar la experiencia y ACOMPAÑAR a los clientes y pacientes, no sólo cuando están dentro de la farmacia, sino también cuando están fuera de ella. 

Y esto lo harás elevando el nivel de DIGITALIZACIÓN de la experiencia.

Piensa en el uso de WhatsApp para responder dudas, pero también para nutrir con contenido valioso a los clientes en función de sus necesidades o un armario de Click & Collect donde puedan recoger sus encargos sin tener que hacer cola. 

Este nivel no va de cumplir las expectativas del cliente, sino en SUPERARLAS.
";Organización de eventos;¿Organizáis eventos como talleres, cursos u otras actividades educativas ofreciendo a los clientes la oportunidad de aprender y mejorar su salud de manera interactiva y enriquecedora?;"El futuro de la farmacia no es el de un “dispensador de medicamentos”, sino el de ser un AGENTE SANITARIO y un REFERENTE en salud. 

Y aquí los eventos son una pieza fundamental. 

Mediante la organización de eventos como charlas o talleres, puedes convertir a tu farmacia en un referente y -quién sabe- quizás nutrir un servicio o animarte a crear uno nuevo en función del éxito que tenga un evento. 

Por cierto, cuando hablo de eventos, me refiero a eventos presenciales, pero si tu farmacia no va sobrada de espacio, también lo puedes hacer online. 
";"Invita a un experto a dar una charla y promuévela a través de WhatsApp. 

Esto atraerá a más clientes y posicionará tu farmacia como un centro de referencia en salud, aumentando la visibilidad y la reputación de tu negocio. 

Organizar eventos educativos fortalecerá la relación con la comunidad y atraerá a nuevos clientes.

";;;;;;;;;;;;;;;;;;;
15;AVANZADO;"<b>Nivel de lo Avanzado: La Digitalización</b>. 

¡Genial! Estás en un nivel dónde cada vez vas abriendo una brecha más grande entre las farmacias “normales y corrientes” y la tuya. 

Ahora está en el momento perfecto para pensar en cómo se puede usar la tecnología para mejorar la experiencia y ACOMPAÑAR a los clientes y pacientes, no sólo cuando están dentro de la farmacia, sino también cuando están fuera de ella. 

Y esto lo harás elevando el nivel de DIGITALIZACIÓN de la experiencia.

Piensa en el uso de WhatsApp para responder dudas, pero también para nutrir con contenido valioso a los clientes en función de sus necesidades o un armario de Click & Collect donde puedan recoger sus encargos sin tener que hacer cola. 

Este nivel no va de cumplir las expectativas del cliente, sino en SUPERARLAS.
";Identidad y RRSS;¿La farmacia tiene una identidad visual y una imagen de marca coherente y reconocible dentro de la farmacia y en todos los canales de comunicación, como el sitio web, redes sociales y materiales de marketing?  ;"Muchas farmacias que dan el salto a las redes sociales se inspiran en otras farmacias. 

El problema es que esas farmacias se inspiraron a su vez en otras farmacias que ya estaban haciendo lo que ellas querían. 

Y esas farmacias, también se inspiraron en otras. 

¿Resultado? Todas las farmacias tienen una imagen y un estilo de comunicación similares. De hecho, es posible intercambiar las publicaciones entre unas y otras y nadie se daría cuenta. 

Si ésta es tu necesidad vital, debes crear una identidad digital para tu farmacia que sea propia y eso lo debes trasladar a TODO lo que hagas en las redes sociales. 
";"Define la guía de estilo, los colores y algunos recursos visuales relacionados con las redes sociales. 

Esto creará una identidad digital consistente y profesional, diferenciándote de la competencia y mejorando la percepción de tu marca. 

Una imagen coherente y atractiva en redes sociales atraerá a más seguidores y clientes.

";;;;;;;;;;;;;;;;;;;
16;DIFERENCIAL;"<b>Nivel de lo Diferencial: El marketing online</b>.

Si tu farmacia está en este nivel ¡Enhorabuena! Estás entre el 2% las farmacias que REALMENTE están a la vanguardia. . 

Mientras que el nivel avanzado la farmacia se centra en la digitalización de la experiencia del cliente actual (el que ya ha comprado al menos una vez a la farmacia), en éste se da un salto y se empieza a enfocar también en el cliente potencial (los que no conocen o no han comprado todavía a la farmacia). 

En este nivel DEBES aprender a crear EMBUDOS DE VENTA que conviertan a una persona que no os conoce, en un seguidor, después en un comprador y por último en un cliente habitual. 

Pero, ADEMÁS, de tener el embudo, debes aprender a nutrirlo, generando TRÁFICO de manera sistemática para lograr el mayor impacto posible. 

";Presencia digital;¿Tenéis una presencia digital bien orquestada, con una web, redes sociales y un perfil en Google My Business, para maximizar vuestra visibilidad y llegar a más clientes potenciales?  ;"Muchas farmacias piensan que con tener un logo y un perfil en las redes sociales es suficiente para tener una presencia digital profesional. 

Siento decirte que NO BASTA con eso. 

Se necesita más que eso para tener una presencia digital estable, como por ejemplo una página web conectada a las redes sociales o un perfil de Google My Business actualizado donde cada comentario, positivo o no, tenga una respuesta. 

Cuando se hace de la manera correcta (y estratégica), la farmacia empieza a jugar directamente en otra liga. 
";"Asegúrate de que tu perfil de Google My Business esté actualizado con horarios y contactos correctos. Si ya lo tienes, anima a las personas que visitan la farmacia a que os dejen un comentario positivo. Y a cada comentario que recibáis, ya sea positivo o negativo, no olvideís dejarles una respuesta.

Esta sencilla acción, te ayudará a posicionar mejor tu farmacia en Google, dará más fiabilidad a la la presencia digital de la farmacia y mejorar, en definitiva, vuestra reputación online. 


";;;;;;;;;;;;;;;;;;;
17;DIFERENCIAL;"<b>Nivel de lo Diferencial: El marketing online</b>.

Si tu farmacia está en este nivel ¡Enhorabuena! Estás entre el 2% las farmacias que REALMENTE están a la vanguardia. . 

Mientras que el nivel avanzado la farmacia se centra en la digitalización de la experiencia del cliente actual (el que ya ha comprado al menos una vez a la farmacia), en éste se da un salto y se empieza a enfocar también en el cliente potencial (los que no conocen o no han comprado todavía a la farmacia). 

En este nivel DEBES aprender a crear EMBUDOS DE VENTA que conviertan a una persona que no os conoce, en un seguidor, después en un comprador y por último en un cliente habitual. 

Pero, ADEMÁS, de tener el embudo, debes aprender a nutrirlo, generando TRÁFICO de manera sistemática para lograr el mayor impacto posible. 

";Embudos de marketing;¿Tenéis una estrategia clara para convertir a los seguidores en clientes llevándolos a través de un proceso paso a paso a vuestra farmacia física, tienda online u otro canal de pago?  ;"Estar en las redes sociales, publicar, tener una página web o un perfil en Google My Business NO SIRVE DE NADA si no tienes al menos un buen EMBUDO DE VENTAS. 

Si tu farmacia está en este nivel, tu prioridad debe ser diseñar un proceso paso a paso que ayude a convertir a la gente que no te conoce en personas conscientes de tu farmacia, después en seguidores, después en compradores y, por último, en clientes habituales. 

Y esto lo debes hacer a través de la creación de tus propios embudos de venta. 

Las farmacias que hacen esto, son lo que podríamos llamar farmacias pioneras. 
";"Elige un producto o servicio que quieras vender, crea una página y un formulario de contacto o implementa una pasarela de compra. 

Esto establecerá un embudo de ventas efectivo, ayudando a convertir visitantes en clientes y aumentando las ventas. 

Un embudo bien diseñado facilitará la conversión de interés en ventas reales.

";;;;;;;;;;;;;;;;;;;
18;DIFERENCIAL;"<b>Nivel de lo Diferencial: El marketing online</b>.

Si tu farmacia está en este nivel ¡Enhorabuena! Estás entre el 2% las farmacias que REALMENTE están a la vanguardia. . 

Mientras que el nivel avanzado la farmacia se centra en la digitalización de la experiencia del cliente actual (el que ya ha comprado al menos una vez a la farmacia), en éste se da un salto y se empieza a enfocar también en el cliente potencial (los que no conocen o no han comprado todavía a la farmacia). 

En este nivel DEBES aprender a crear EMBUDOS DE VENTA que conviertan a una persona que no os conoce, en un seguidor, después en un comprador y por último en un cliente habitual. 

Pero, ADEMÁS, de tener el embudo, debes aprender a nutrirlo, generando TRÁFICO de manera sistemática para lograr el mayor impacto posible. 

";Generación de tráfico;¿Nutrís de manera sistemática vuestros embudos de ventas mediante tráfico orgánico (no pagado) como la publicidad online (tráfico pagado)?  ;"Tener un embudo de ventas sin tener tráfico es como tener una farmacia muy bonita en una calle donde NO pasa NADIE. 

La parte positiva es que mientras en una farmacia física no puedes desviar a la gente de su camino para que os visite, en el mundo digital SÍ PUEDES. 

Pero el tráfico online no solo vale para vender más a nivel online, sino también para hacer que más personas os visiten en vuestra farmacia física, por ejemplo, para ir a una charla o para usar vuestros servicios relacionados con la salud. 

El tráfico es savia que alimenta vuestra farmacia a cualquier nivel. 
";"Crea 10 tipos de mensajes diferentes relacionados con un producto que quieras promover entre tus seguidores e incluye al final de cada uno una llamada a la acción para visiten la página del producto o compren. Intenta que al menos 10 personas accedan al día. Es decir, no importan los me gusta, sino las acciones que haga relacionada con el producto o servicio que quieras promover. 

Esto incrementará el tráfico tanto online como físico, atrayendo a más clientes y potenciando tus oportunidades de ventas. 

Una mayor presencia en redes sociales atraerá a más personas a tu farmacia, tanto virtual como físicamente.


";;;;;;;;;;;;;;;;;;;
19;DIFERENCIAL;"<b>Nivel de lo Diferencial: El marketing online</b>.

Si tu farmacia está en este nivel ¡Enhorabuena! Estás entre el 2% las farmacias que REALMENTE están a la vanguardia. . 

Mientras que el nivel avanzado la farmacia se centra en la digitalización de la experiencia del cliente actual (el que ya ha comprado al menos una vez a la farmacia), en éste se da un salto y se empieza a enfocar también en el cliente potencial (los que no conocen o no han comprado todavía a la farmacia). 

En este nivel DEBES aprender a crear EMBUDOS DE VENTA que conviertan a una persona que no os conoce, en un seguidor, después en un comprador y por último en un cliente habitual. 

Pero, ADEMÁS, de tener el embudo, debes aprender a nutrirlo, generando TRÁFICO de manera sistemática para lograr el mayor impacto posible. 

";Captación automatizada;¿Tenéis un sistema automatizado que os permita derivar tráfico a los embudos de manera previsible y medible?  ;"Si ésta es tu necesidad vital, tienes mucho camino recorrido. 

Si tienes un embudo con una conversión alta (% de clientes que te compran) y sabes como generar tráfico para nutrirlo, el siguiente paso es AUTOMATIZAR la captación. 

Por ejemplo, si sabes que con 50€ vendes 200€, ¿qué pasaría si invirtieras 200€?

¡Exacto! Ganarías 800€.

Automatizar la captación es todo un arte, pero no es más que el resultado de todo el trabajo previo que has ido realizando en la Pirámide de la Experiencia de tu farmacia. 
";"Configura un mensaje automático de bienvenida para nuevos seguidores en tus redes sociales o suscriptores de tu newsletter. 

Esto inicia la captación de manera eficiente, manteniendo a tus nuevos contactos comprometidos desde el principio. 

Automatizar la captación mejorará la eficiencia y garantizará que ningún cliente potencial quede desatendido.


";;;;;;;;;;;;;;;;;;;
20;DIFERENCIAL;"<b>Nivel de lo Diferencial: El marketing online</b>.

Si tu farmacia está en este nivel ¡Enhorabuena! Estás entre el 2% las farmacias que REALMENTE están a la vanguardia. . 

Mientras que el nivel avanzado la farmacia se centra en la digitalización de la experiencia del cliente actual (el que ya ha comprado al menos una vez a la farmacia), en éste se da un salto y se empieza a enfocar también en el cliente potencial (los que no conocen o no han comprado todavía a la farmacia). 

En este nivel DEBES aprender a crear EMBUDOS DE VENTA que conviertan a una persona que no os conoce, en un seguidor, después en un comprador y por último en un cliente habitual. 

Pero, ADEMÁS, de tener el embudo, debes aprender a nutrirlo, generando TRÁFICO de manera sistemática para lograr el mayor impacto posible. 

";Visión estratégica;¿Hacéis un seguimiento de los resultados, fijáis objetivos y optimizar el proceso aumentando la competitividad y la rentabilidad?;"Si ésta es tu necesidad vital, te puedo decir que eres lo más top de lo más top. 

En este punto la necesidad de tu farmacia, después de haber subido tan alto, es mirar todo lo que ha construido y ¡MEDIRLO! 

Lo que no se mide, no se puede mejorar y el “ojímetro” (hacer las cosas a ojo), NO es demasiado fiable. 

Aquí necesitas perfilar tu cuadro de mando que te permitirá saber dónde debes tocar para que no decaiga la calidad de vuestra experiencia. 

Realmente esto NO es algo que construyas ahora de una sentada, sino que lo vas construyendo poco a poco, conforme asciendes. Pero sólo podrás tener una vista 360 grados llegados a este punto.
";"Elige varios ítems que no estás midiendo, al menos cuatro, y hazles seguimiento regularmente. 

Esto te proporcionará una visión clara de cómo está desempeñándose tu farmacia en áreas clave, permitiéndote tomar decisiones informadas para mejorar continuamente. 

Medir y analizar datos clave te permitirá optimizar tus operaciones y estrategias para un crecimiento sostenido.






";;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
